,diff,Open,High,Low,Close,ma12,ma25,bb1_top,bb1_bottom,bb2_top,bb2_bottom,macd,signal,pDI,mDI,diffDI,dx,adx,separation,tenkan,kijun,senkou1,senkou2,chikou,pK,pD
2014-02-03,-7.470000000000027,854.37,874.68,843.86,846.9,846.3233333333333,857.4611999999995,881.2320489751642,833.6903510248349,905.0028979503289,809.9195020496701,4.507673716058434,6.86436764590437,0.12141959334565611,0.22365988909426998,-0.10224029574861387,0.2962804250942755,0.21382486241312051,-0.012316825530997246,875.5550000000001,901.35,969.04,1138.0500000000002,563.74,-0.10186935517748417,-0.00672127704263915
2014-02-04,-4.889999999999986,846.9,852.27,841.38,842.01,845.295,855.7547999999995,879.016807673459,832.49279232654,902.2788153469185,809.2307846530805,3.6146971630723783,5.685720197594012,0.12571769785494458,0.2353742746467014,-0.10965657679175683,0.3036804613297156,0.2264384560028392,-0.016061610171511156,869.3399999999999,901.35,969.04,1138.0500000000002,560.3,-0.22531847133758015,-0.08066215199398151
2014-02-05,-21.139999999999986,842.01,864.59,819.85,820.87,844.9408333333332,851.3535999999995,869.6938882747263,833.0133117252726,888.0341765494532,814.6730234505458,1.1874967621508858,4.753678930838242,0.12297070628407107,0.25109327262924586,-0.12812256634517477,0.34251511390479283,0.2364185457573922,-0.03580603875992241,867.645,901.35,969.04,1138.0500000000002,661.12,-0.864100320793235,-0.35934102692758124
2014-02-06,-37.25,820.87,825.38,780.09,783.62,838.4216666666666,847.7679999999995,869.9972273819864,825.5387726180126,892.2264547639734,803.3095452360255,-3.6991986717580403,3.5232596282960835,0.1211383553155704,0.29770440529934206,-0.17656604998377165,0.42155688622754534,0.25429778375422607,-0.0756669277443823,867.645,901.35,969.04,1138.0500000000002,663.6,-1.9504228638086925,-0.9881422924901208
2014-02-07,-80.04999999999995,783.62,784.85,658.87,703.57,823.7066666666666,841.5923999999994,877.8754657561719,805.3093342438269,914.1585315123444,769.0262684876544,-13.871405080982868,1.331918976061047,0.11300578034682073,0.3568676025323425,-0.24386182218552177,0.5189947570369939,0.28207574723454387,-0.1640014810019666,867.645,880.655,969.04,1138.0500000000002,661.79,-4.284922717993587,-2.3664819675318394
2014-02-08,-26.660000000000082,703.57,721.86,665.4,676.91,812.2383333333332,834.5955999999994,883.4945880672392,785.6966119327597,932.3935761344791,736.7976238655198,-23.80972742346978,-1.897532495107018,0.07727577723104449,0.36247483784388285,-0.28519906061283834,0.6485472693750398,0.3130909800851998,-0.1889365340531385,867.645,880.655,969.04,1138.0500000000002,658.72,-5.062408865558478,-3.7659181491202536
2014-02-09,5.030000000000086,676.91,708.79,657.94,681.94,799.5716666666666,826.8847999999994,883.7453095181766,770.0242904818222,940.6058190363538,713.163780963645,-30.92357282087721,-5.880559155859499,0.0625661007514611,0.371221820205956,-0.3086557194544949,0.7115359938406264,0.3499670578520361,-0.17529019761882117,867.645,880.655,969.04,1138.0500000000002,625.83,-4.9157188684747775,-4.754350150675616
2014-02-10,-2.2100000000000364,681.94,704.65,535.78,679.73,786.4233333333332,820.1791999999994,883.9841064153113,756.3742935846874,947.7890128306232,692.5693871693755,-36.32098932516078,-10.470116248531692,0.0562260045270937,0.4220827132548805,-0.3658567087277868,0.7648965931968524,0.3879464315066466,-0.1712420895336037,867.645,880.655,943.3299999999999,1138.0500000000002,615.24,-4.980169145523481,-4.986098959852247
2014-02-11,-10.289999999999964,679.73,713.07,635.36,669.44,771.7224999999999,813.8279999999993,884.3483263841941,743.3076736158044,954.868652768389,672.7873472316096,-40.95667474219033,-15.585744491461911,0.06823294815420801,0.4106375907557011,-0.3424046426014931,0.7150254918185944,0.41923130624695853,-0.17741832426507734,859.27,880.655,934.7125,1138.0500000000002,633.18,-5.659312134977298,-5.1685110663983975
2014-02-12,-21.06000000000006,669.44,677.24,633.87,648.38,755.0633333333332,806.0127999999994,883.5544492129656,728.4711507870333,961.0960984259317,650.9295015740671,-45.80187927413999,-21.17569482370618,0.06741260860779956,0.40758233986663983,-0.34016973125884026,0.7161544188025099,0.44583732138565046,-0.19557108770481005,852.985,880.655,934.7125,1138.0500000000002,625.83,-8.315381301163278,-6.093636775362324
2014-02-13,-49.97000000000003,648.38,659.76,595.0,598.41,733.8458333333332,794.8019999999993,881.1591379022404,708.4448620977582,967.5162758044816,622.0877241955171,-53.06223177895379,-27.4731313728202,0.051059935563940916,0.45332146573230214,-0.40226153016836125,0.7975344236218123,0.48104261800714304,-0.24709550303094296,842.22,880.655,934.7125,1138.0500000000002,628.95,-4.949485918641037,-5.961931760656072
2014-02-14,58.200000000000045,598.41,708.22,532.8,656.61,717.3658333333332,786.2243999999995,875.2995595601523,697.1492404398467,964.3747191203051,608.0740808796938,-53.50310930518731,-33.54986538030222,0.04240676342585847,0.44125731420361086,-0.3988505507777524,0.8246437335859128,0.5257855017764692,-0.16485675082075749,802.735,880.655,934.7125,1138.0500000000002,631.39,-2.726429675425041,-4.750264924055106
2014-02-15,-11.180000000000064,656.61,658.63,626.86,645.43,700.5766666666665,777.0699999999994,868.4477996379129,685.6922003620858,959.8255992758264,594.3144007241723,-54.13065597895786,-39.15336063665776,0.01961049499594268,0.4409084288716424,-0.4212979338756997,0.9148330547146792,0.5840841862571745,-0.1694055876561951,725.125,880.655,934.7125,1138.0500000000002,638.16,-0.1671829217245711,-1.741884666793967
2014-02-16,-34.77999999999997,645.43,667.54,576.34,610.65,681.2966666666665,766.9379999999994,862.239867068104,671.6361329318948,957.5417341362084,576.3342658637904,-56.77992296292098,-43.92097373465088,0.008270063744315631,0.46588353157258905,-0.4576134678282734,0.9651165199378556,0.6386653673205158,-0.20378179200926225,693.63,876.855,924.3975,1107.53,626.71,-0.9697130712008495,-0.8960216998191687
2014-02-17,10.840000000000032,610.65,653.91,603.16,621.49,664.6816666666665,757.6235999999996,855.374135500664,659.8730644993351,953.1246710013285,562.1225289986706,-57.343765494938566,-47.64697796481408,0.008111284511492662,0.450542357859854,-0.44243107334836135,0.9646300224737977,0.686404624276196,-0.17968500453259326,685.5050000000001,875.5550000000001,924.3975,1107.53,633.67,-0.6611645202249238,-0.48117209141274303
2014-02-18,-0.2699999999999818,621.49,644.5,608.03,621.22,651.1483333333332,749.4675999999996,849.8234631105656,649.1117368894336,950.1793262211315,548.7558737788677,-57.15357072093593,-50.56142217593171,0.007916212252265874,0.4373754277763154,-0.42945921552404953,0.9644448197960431,0.7336020784523622,-0.17111827115675132,674.215,875.5550000000001,924.3975,1107.53,630.72,-0.1819585638913908,-0.5564712097200217
2014-02-19,-3.509999999999991,621.22,635.42,611.23,617.71,643.9933333333332,739.7019999999997,840.5437221028408,638.8602778971585,941.385444205682,538.0185557943173,-56.63323497810268,-52.81833835959193,0.008072170186657021,0.4253515995743417,-0.4172794293876847,0.9627516036275158,0.7779046848611281,-0.16492046797223703,674.215,875.5550000000001,924.3975,1107.53,621.22,-0.22712649594646725,-0.3241035383519359
2014-02-20,-65.5,617.71,627.18,548.49,552.21,633.6016666666665,726.5843999999996,829.6990396040183,623.469760395981,932.8136792080368,520.3551207919625,-60.805242758183795,-55.02373480581342,0.007821716876143832,0.43350147237782066,-0.4256797555016768,0.9645533383851137,0.8166901457295258,-0.23999194037196458,671.0450000000001,875.5550000000001,924.3975,1032.255,613.63,-1.0983187626092796,-0.4937546241894068
2014-02-21,16.829999999999927,552.21,581.59,525.41,569.04,624.1933333333332,716.7647999999997,822.8029789388453,610.7266210611541,928.8411578776909,504.6884421223085,-62.03840848037623,-56.82779360650633,0.008364044542014,0.36607098510961683,-0.3577069405676028,0.9553244548203954,0.8478565527140545,-0.2060994066672914,667.54,869.3399999999999,924.8475,980.365,608.82,-0.7106686332350054,-0.6731642532773544
2014-02-22,35.710000000000036,569.04,612.55,554.6,604.75,617.9449999999998,707.5971999999997,812.9882288528704,602.206171147129,918.3792577057411,496.81514229425824,-59.44891258203279,-57.53742480684845,0.03906048523081196,0.36552996488722267,-0.3264694796564107,0.806913459181172,0.8591684234144924,-0.14534709860355544,667.54,867.645,924.8475,969.04,586.59,-0.271755162241888,-0.6816130256886156
2014-02-23,-0.16999999999995907,604.75,637.49,595.6,604.58,612.5399999999998,698.2799999999999,801.9902147813798,594.5697852186199,905.7004295627597,490.85957043724,-56.75618602256668,-57.89887777544615,0.06437020876283507,0.3613418466403797,-0.29697163787754466,0.697588038929898,0.8581721409208688,-0.13418685913959993,647.2,867.645,924.8475,969.04,570.77,-0.5476892822025565,-0.5025073746312693
2014-02-24,-59.25999999999999,604.58,606.94,535.19,545.32,603.9516666666665,686.2588,789.5679100097176,582.9496899902823,892.8770200194353,479.64057998056455,-58.72699927628912,-58.40958258626074,0.07130029930162961,0.33179248420352525,-0.26049218490189563,0.6462338090916588,0.8496962277704979,-0.20537266698802248,639.385,867.645,924.8475,969.04,564.42,-1.1704848161960582,-0.6184468741239143
2014-02-25,-10.610000000000014,545.32,545.32,418.78,534.71,598.6433333333331,673.7155999999999,775.5582411627267,571.872958837273,877.4008823254535,470.0303176745462,-60.4482119477093,-58.81717025123722,0.05878455827453123,0.4371720315901278,-0.3783874733155966,0.7629447436495486,0.853119031472709,-0.20632682395954594,632.5699999999999,867.645,922.9475,969.04,561.35,-1.7928772258669183,-1.179279730794016
2014-02-26,42.379999999999995,534.71,604.19,531.45,577.09,592.0166666666665,662.6783999999998,759.0861947955103,566.2706052044892,855.4939895910209,469.8628104089787,-57.72713114101339,-58.85976643413442,0.11707640518208712,0.4225543201060902,-0.30547791492400306,0.5660869565217392,0.8423999270240824,-0.12915525841795927,627.865,867.645,922.2975,969.04,586.27,-1.0261496844003608,-1.3350219265083942
2014-02-27,-0.38999999999998636,577.09,594.1,558.49,576.7,586.2891666666665,651.5715999999998,740.6945721919844,562.4486278080151,829.817544383969,473.32565561603053,-54.96848229085538,-58.616978830792135,0.12066445881301582,0.394638069705094,-0.27397361089207817,0.5316752698263727,0.8234099874672652,-0.11490924404931054,624.36,867.645,897.07,969.04,582.28,-1.3149276466108144,-1.4205067997260559
2014-02-28,-32.770000000000095,576.7,587.56,540.58,543.93,580.7291666666665,639.4527999999998,721.2023151626798,557.7032848373198,802.95183032536,475.9537696746396,-54.79485732516639,-58.41271464713255,0.13950237629298298,0.402413973332037,-0.262911597039054,0.485151623900951,0.7991605510611965,-0.14938209669267205,616.5450000000001,859.27,888.4525000000001,969.04,579.07,-1.23346860825973,-1.1865509761388306
2014-03-01,19.81000000000006,543.93,573.65,536.06,563.74,575.9166666666665,628.3219999999998,699.6186918938031,557.0253081061965,770.9153837876065,485.7286162123931,-52.454098650336846,-57.484809746260666,0.13852244336354752,0.4050426659264001,-0.26652022256285257,0.4903188560262903,0.7688381082977402,-0.10278487781742449,616.5450000000001,852.985,888.4525000000001,969.04,478.16,-0.7605633802816907,-1.0728825881497657
2014-03-02,-3.4400000000000546,563.74,569.05,547.83,560.3,570.8399999999998,617.8991999999997,678.049577452403,557.7488225475964,738.1999549048063,497.59844509519314,-50.296819362076235,-56.180188733116225,0.15130182585195442,0.3758091094852024,-0.22450728363324798,0.42592036814725925,0.7303240974555548,-0.09321779345239449,616.5450000000001,842.22,885.345,969.04,502.44,-0.8426832179517804,-0.9455717354977345
2014-03-03,100.82000000000005,560.3,678.5,557.75,661.12,574.4574999999999,612.9991999999997,663.2643443944995,562.7340556055,713.5294887889994,512.4689112110001,-39.990839072275776,-54.01818056536544,0.2706173435519885,0.34405889807495055,-0.07344155452296203,0.1194800604763497,0.6699562430271656,0.078500591844166,637.05,802.735,884.4975,969.04,493.18,0.7903498190591074,-0.009839212862972247
2014-03-04,2.480000000000018,661.12,698.55,653.9,663.6,583.7399999999999,611.4003999999998,659.2419356916271,563.5588643083724,707.0834713832544,515.7173286167451,-31.2627822746,-51.1855801489247,0.2919340767033572,0.34069532585182827,-0.048761249148471075,0.07707711489779759,0.6065728355344338,0.08537711130054916,676.2249999999999,725.125,884.4975,969.04,461.87,0.2172452407614793,0.23559962228517387
2014-03-05,-1.8100000000000591,663.6,669.31,643.67,661.79,591.4691666666665,610.7955999999997,657.8637953906587,563.7274046093407,704.9319907813176,516.6592092186818,-24.212677578134844,-47.35065551579645,0.29142904865303404,0.35231095945978225,-0.06088191080674821,0.09457530996904975,0.5445602431302576,0.08348848616460285,676.2249999999999,693.63,874.15,969.04,458.5,0.1767077267637176,0.4826364692218347
2014-03-06,-3.0699999999999363,661.79,666.0,644.68,658.72,595.9666666666666,609.8667999999997,655.6851079056092,564.0484920943901,701.5034158112188,518.2301841887805,-18.65806361277737,-42.707305700804014,0.31284179249753463,0.2978445460483347,0.014997246449199919,0.0245580185810452,0.47741772028710994,0.08010470483062922,676.2249999999999,685.5050000000001,874.15,969.04,478.72,0.10795072788353981,0.16730123180291137
2014-03-07,-32.889999999999986,658.72,658.91,611.36,625.83,597.7374999999998,607.7107999999996,651.3195552295011,564.1020447704981,694.9283104590027,520.4932895409966,-16.717234282508457,-38.15065049430346,0.3163381594964905,0.3144344582869281,0.0019037012095624029,0.003018046687334255,0.4093958339918912,0.0298154977663725,676.2249999999999,683.485,874.15,969.04,437.51,-0.6286674132138846,-0.11466965285554327
2014-03-08,-10.590000000000032,625.83,632.61,601.32,615.24,603.5641666666666,605.5427999999996,647.2611282582913,563.824471741708,688.979456516583,522.1061434834162,-15.850918034776214,-33.80425446585022,0.2861224380298317,0.3391458310977574,-0.053023393067925695,0.08480102971146614,0.3578163747440551,0.016014062094372873,676.2249999999999,683.485,874.15,969.04,447.08,-0.8658454647256436,-0.462187383351997
2014-03-09,17.93999999999994,615.24,645.3,610.07,633.18,611.7699999999999,604.9347999999997,646.1100359960841,563.7595640039152,687.2852719921684,522.5843280078309,-13.560431880173837,-29.22265163862883,0.2721219175486561,0.3422028530438786,-0.07008093549522248,0.11407799074686067,0.31613708558812387,0.04669131284892242,676.2249999999999,681.06,869.9625,969.04,448.88,-0.4640537513997769,-0.6528555431131026
2014-03-10,-7.349999999999909,633.18,642.75,611.4,625.83,615.8316666666666,606.0315999999997,647.3905790412339,564.6726209587655,688.749558082468,523.3136419175314,-12.197681395739664,-24.74971638811803,0.2878618675371532,0.2755061134495893,0.012355754087563897,0.02193194236194027,0.2715440951074296,0.032668923534680976,676.2249999999999,681.06,866.8199999999999,969.04,464.83,-0.6286674132138846,-0.6528555431131026
2014-03-11,3.1200000000000045,625.83,634.85,615.53,628.95,620.1858333333332,604.9251999999997,645.2313404668472,564.6190595331522,685.5374809336947,524.3129190663046,-10.742105587186074,-20.354748190908012,0.3400649482443679,0.1285772275218186,0.2114877207225493,0.45127760935469896,0.2492821569435118,0.039715323481317,676.2249999999999,681.06,861.4375,969.04,460.7,-0.5587905935050379,-0.5505039193729007
2014-03-12,2.439999999999941,628.95,645.9,627.65,631.39,627.4741666666665,604.3635999999997,644.1766532279706,564.5505467720287,683.9897064559415,524.7374935440579,-9.284636157838463,-16.942947867081646,0.2854960409874243,0.14163018164881236,0.14386585933861196,0.33682282125098123,0.23290614728131478,0.04471877525383779,676.2249999999999,676.2249999999999,841.6949999999999,969.04,446.22,-0.5041433370660695,-0.5638671145949982
2014-03-13,6.769999999999982,631.39,641.77,628.02,638.16,633.6758333333332,605.4639999999996,645.8343205750613,565.0936794249379,686.2046411501228,524.7233588498764,-7.4968793552687885,-14.302291987155956,0.29761696673075805,0.14764318592320697,0.14997378080755108,0.33682282125098123,0.2189881152402154,0.05400155913481295,656.9949999999999,676.2249999999999,802.89,969.04,450.46,-0.2647178237921227,-0.47379970157114054
2014-03-14,-11.449999999999932,638.16,638.98,625.01,626.71,639.2099999999999,605.6727999999996,646.1428386623637,565.2027613376355,686.6128773247278,524.7327226752714,-6.924170984534612,-12.381346810089262,0.3180044824437619,0.12683655681912517,0.19116792562463672,0.42974435529016575,0.21503045319658787,0.03473360533938531,655.3399999999999,676.2249999999999,785.2425000000001,969.04,440.2,-0.8428705440900502,-0.5187637969094921
2014-03-15,6.959999999999923,626.71,636.12,625.19,633.67,636.9224999999999,606.1707999999996,646.9157917085918,565.4258082914075,687.660783417184,524.6808165828153,-5.8413462384090735,-10.957267101826119,0.33662844339000925,0.12433548613857025,0.21229295725143899,0.46054136484940944,0.2129034895410964,0.04536543165721663,643.4649999999999,676.2249999999999,780.5300000000001,969.04,360.84,0.18290708967303268,-0.24518479958355055
2014-03-16,-2.949999999999932,633.67,635.82,627.75,630.72,634.1824999999999,606.6911999999996,647.6721122559908,565.7102877440085,688.6530245119819,524.7293754880174,-5.161738859098136,-9.673323165891638,0.3466419345352545,0.1280340217612594,0.2186079127739951,0.4605413648494094,0.21537641787696424,0.039606310426128485,636.96,676.2249999999999,774.885,969.04,420.06,0.15100671140939856,-0.13725210443715224
2014-03-17,-9.5,630.72,631.01,616.43,621.22,630.8016666666665,609.4515999999996,648.9055994466114,569.9976005533879,688.3595988932233,530.543601106776,-5.328294458109781,-8.504142768484257,0.13036618041083617,0.20220303661804104,-0.07183685620720487,0.2160057291200443,0.222271108494371,0.019309818860103724,636.96,676.2249999999999,774.885,969.04,420.66,-0.38031319910514294,0.0232558139534877
2014-03-18,-7.590000000000032,621.22,621.45,599.93,613.63,627.0441666666665,611.2351999999996,649.7836892829781,572.6867107170211,688.3321785659567,534.1382214340425,-6.003535517641808,-7.66448761709181,0.07590242030885282,0.26991079707133026,-0.19400837676247745,0.561020710059173,0.256838508148755,0.003917968075137647,636.96,676.2249999999999,773.3000000000001,969.04,414.95,-0.8048098434004469,-0.34470544369873257
2014-03-19,-4.809999999999945,613.63,621.64,607.73,608.82,625.6266666666664,611.3979999999996,649.9265486144134,572.8694513855858,688.4550972288271,534.3409027711721,-6.847857880322067,-7.07006278204541,0.0794910975285671,0.24644565506245,-0.16695455753388289,0.512229922543826,0.28667098047552475,-0.0042165659684845576,636.96,676.2249999999999,768.4399999999999,969.04,457.63,-1.0738255033557011,-0.7529828486204324
2014-03-20,-22.230000000000018,608.82,608.82,583.68,586.59,623.2391666666665,610.6783999999996,649.5064308625939,571.8503691374052,688.3344617251882,533.0223382748109,-9.204659071819947,-6.8992353914491735,0.07849504690677635,0.32224627697959723,-0.2437512300728209,0.6082507980682678,0.3283633218674692,-0.039445311967804236,636.96,676.2249999999999,767.5925,969.04,520.12,-2.3171140939597294,-1.3985831469052945
2014-03-21,-15.82000000000005,586.59,605.31,563.79,570.77,618.0383333333331,611.6963999999996,649.0448913662281,574.3479086337711,686.3933827324566,536.9994172675425,-12.208253634140874,-7.224081777704997,0.08007897466787081,0.2838068467021385,-0.2037278720342677,0.5598675740297984,0.3681382881062167,-0.06690639343308157,634.895,676.2249999999999,757.4225,969.04,529.16,-4.163636363636364,-2.380933144819229
2014-03-22,-6.350000000000023,570.77,571.93,550.84,564.42,612.9208333333331,612.8847999999997,648.0929194612818,577.6766805387176,683.301038922564,542.4685610774354,-14.928924546111489,-8.049864576687519,0.08290891452724886,0.303918511589232,-0.22100959706198314,0.5713390058217669,0.4028910006855239,-0.07907652465846725,633.365,676.2249999999999,753.515,969.04,494.4,-5.639358860195898,-3.779981334577696
2014-03-23,-3.0699999999999363,564.42,570.47,560.25,561.35,607.2874999999998,612.2551999999997,648.2617608743725,576.2486391256269,684.2683217487453,540.2420782512542,-17.13527441109011,-9.184431624082574,0.04263712920112241,0.33275168803580907,-0.2901145588346867,0.772837510105095,0.4499452520682549,-0.08314376096764832,631.935,676.2249999999999,750.1075,969.04,478.23,-7.933094384707281,-5.606596701649176
2014-03-24,24.91999999999996,561.35,588.14,551.48,586.27,603.5274999999998,612.6379999999997,648.3000323313169,576.9759676686825,683.962064662634,541.3139353373654,-16.680702089793158,-10.388804496458583,0.107500092960993,0.32618153422823787,-0.21868144126724487,0.504244191031469,0.48439612697322126,-0.04304009872061433,631.7850000000001,676.2249999999999,747.755,969.04,501.55,-5.14002478314743,-6.18756776292012
2014-03-25,-3.990000000000009,586.27,586.27,570.6,582.28,598.870833333333,614.1719999999997,647.504118644533,580.8398813554663,680.8362372890663,547.5077627109331,-16.452752811400387,-11.643361602269945,0.10897919179734566,0.33066948130277457,-0.2216902895054289,0.504244191031469,0.4881794542358477,-0.05192682180236111,623.72,676.2249999999999,746.0025,918.585,497.32,-2.3422496570644635,-4.5786589297227485
2014-03-26,-3.2099999999999227,582.28,590.27,568.9,579.07,594.900833333333,614.7851999999997,647.2814091532724,582.288990846727,679.7776183065452,549.7927816934542,-16.34273268945276,-12.867188072419165,0.08144560357675075,0.32682563338301057,-0.24538002980625984,0.6010220843219582,0.5070508301694889,-0.05809378625249869,614.685,676.2249999999999,737.9075,901.35,493.09,-2.0603882099209225,-2.8525711159737392
2014-03-27,-100.91000000000003,579.07,580.4,471.03,478.16,581.9416666666664,611.4995999999996,652.7165138501807,570.2826861498186,693.9334277003617,529.0657722996376,-24.120093190041416,-14.88013892490801,0.060051645513982475,0.509834624471183,-0.44978297895720054,0.7892504217883837,0.5393670873507319,-0.21805345416415595,614.685,676.2249999999999,734.7650000000001,901.35,484.43,-9.314881380301962,-4.5372641509433995
2014-03-28,24.279999999999973,478.16,527.84,471.34,502.44,571.2516666666663,605.1523999999997,650.4277861827802,559.8770138172192,695.7031723655607,514.6016276344387,-28.001727847880943,-17.23056892130344,0.0537695240437828,0.4490960521461076,-0.39532652810232477,0.7861475249461954,0.5648244566118769,-0.1697298069048388,596.25,676.2249999999999,729.3825,901.35,486.93,-3.2315035799522525,-4.521714501510571
2014-03-29,-9.259999999999991,502.44,506.46,488.71,493.18,560.5816666666664,598.3355999999997,647.1364843908921,549.5347156091073,695.9373687817844,500.73383121821496,-31.462476051625572,-19.7036596968374,0.052882405593051976,0.44168662457362656,-0.3888042189805746,0.7861475249461954,0.5880820394759331,-0.17574685510940635,587.9549999999999,676.2249999999999,719.8924999999999,901.35,500.26,-2.230481129357539,-3.9076735357917585
2014-03-30,-31.310000000000002,493.18,493.18,443.26,461.87,547.9349999999996,590.3387999999998,644.4044662710561,536.2731337289434,698.4701325421124,482.2074674578871,-36.313005543999566,-22.381965464599475,0.048020737225956456,0.5009226308158693,-0.45290189358991284,0.8250430189283292,0.6141178719101418,-0.21761876400466953,580.435,656.9949999999999,700.675,901.35,459.61,-5.527707168276576,-3.362550301810867
2014-03-31,-3.3700000000000045,461.87,483.98,442.46,458.5,535.408333333333,582.3299999999998,640.5165782060882,524.1434217939114,698.7031564121766,465.9568435878231,-39.9682864221387,-25.164116784158054,0.04533764725402335,0.4511158121785299,-0.4057781649245066,0.8173538872874637,0.6570713117792433,-0.2126457506911886,580.435,655.3399999999999,684.9275,880.655,456.14,-5.699034062023399,-4.027683997299133
2014-04-01,20.220000000000027,458.5,500.71,455.7,478.72,526.4191666666663,576.4455999999998,637.4214822595721,515.4697177404274,698.3973645191446,454.493835480855,-40.76363997142573,-27.789490735306458,0.07631761099574777,0.3975279343419361,-0.3212103233461884,0.6778797996661112,0.6654183896083102,-0.16953134866499076,580.435,643.4649999999999,680.865,880.655,429.65,-4.67107269954246,-5.29927130994748
2014-04-02,-41.210000000000036,478.72,495.08,430.17,437.51,515.3141666666664,569.3363999999998,635.7216313445283,502.9511686554713,702.1068626890568,436.5659373109428,-44.209644718343725,-30.848262138478745,0.06898410132039867,0.40697026857091523,-0.33798616725051656,0.7101230467275614,0.6795536127642914,-0.23154395187098498,580.435,636.96,679.855,880.655,437.06,-6.7661413319776464,-5.712082697847837
2014-04-03,9.569999999999993,437.51,456.42,414.41,447.08,505.5358333333331,561.8923999999997,631.1904483900271,492.5943516099724,700.4884967800543,423.2963032199451,-45.64227356885391,-34.09154222264024,0.0669549449016598,0.3805447063746686,-0.31358976147300877,0.7007597895967274,0.6861613978734671,-0.20433164783862498,579.585,636.96,679.855,880.655,444.25,-5.700514740290124,-5.712238510953724
2014-04-04,1.8000000000000114,447.08,456.05,428.76,448.88,496.163333333333,554.8143999999998,626.3116616072335,483.3171383927659,697.8089232144674,411.8198767855321,-46.10097396661712,-37.39801347565851,0.06865847771281432,0.35466394893525705,-0.28600547122244274,0.6756208819057278,0.6944294912931763,-0.1909366447590398,534.555,636.96,678.6424999999999,880.655,445.87,-0.434398516741193,-2.2205982068861614
2014-04-05,15.949999999999989,448.88,464.83,444.47,464.83,486.04333333333307,548.2495999999996,620.1894742284128,476.3097257715865,692.1293484568259,404.3698515431734,-44.66262272307978,-39.68051675710721,0.08446720137496401,0.33194285305070176,-0.24747565167573776,0.5943075798615597,0.6960701037245902,-0.15215624416324192,508.275,636.96,678.6424999999999,880.655,456.27,-0.6102734474827489,-1.219068269925751
2014-04-06,-4.1299999999999955,464.83,466.53,450.92,460.7,475.9116666666664,541.4219999999998,613.2422314230923,469.60176857690726,685.0624628461849,397.7815371538148,-43.35619228756673,-41.386568361516744,0.086674350562993,0.32877028105328493,-0.24209593049029193,0.5827393401340226,0.6824916630123707,-0.14909257473837384,497.585,636.96,678.6424999999999,880.655,446.64,-1.578028169014084,-0.617352089923942
2014-04-07,-14.479999999999961,460.7,461.8,443.83,446.22,464.84083333333314,533.7443999999997,605.049798643206,462.43900135679337,676.3551972864122,391.1336027135871,-42.99364773224954,-42.667809659363854,0.05723874848696022,0.3530425851887174,-0.2958038367017572,0.7209780519422473,0.6979726530774262,-0.16398186098064865,478.205,634.895,676.2249999999999,880.655,436.94,-0.21061986225283189,-0.6023162233781533
2014-04-08,4.239999999999952,446.22,456.89,444.84,450.46,462.5324999999998,526.6943999999997,597.1329556756137,456.2558443243858,667.5715113512276,385.81728864877186,-41.881413134981074,-43.28652161391736,0.057621298279299765,0.35540211210398054,-0.2977808138246808,0.7209780519422474,0.7134536431424817,-0.14474123894235405,478.205,633.365,666.6099999999999,880.655,434.06,-0.11641857365030016,-0.39649253038879173
2014-04-09,-10.259999999999991,450.46,453.56,439.69,440.2,457.34583333333313,518.9555999999998,587.7604083397268,450.1507916602728,656.5652166794538,381.34598332054577,-41.351184739571465,-43.440176982520995,0.0509417006777248,0.37003407346388584,-0.31909237278616104,0.7579827448189991,0.7246651188922704,-0.15175787678175132,478.205,631.935,665.7824999999999,876.855,429.72,-0.3443679182403911,-0.2238021180478419
2014-04-10,-79.36000000000001,440.2,441.15,355.41,360.84,446.3174999999998,508.1603999999998,579.8118401157893,436.5089598842103,651.4632802315789,364.8575197684208,-46.795237310238406,-44.11035446461129,0.053299641534935514,0.36054141936494877,-0.3072417778300133,0.742414919297582,0.7213197258572132,-0.2899092491268503,473.0,631.7850000000001,659.8449999999999,875.5550000000001,426.99,-2.0398550724637703,-0.8259055000745282
2014-04-11,59.22000000000003,360.84,429.79,344.24,420.06,442.8333333333332,500.1139999999998,569.8082388819421,430.4197611180575,639.5024777638844,360.7255222361152,-45.80313904155594,-44.28740938941265,0.050429979983690275,0.361831862999481,-0.31140188301579075,0.7553497572379075,0.7191198853066212,-0.16007150369715673,458.725,623.72,656.5925,875.5550000000001,436.96,-1.9769378603459384,-1.3021569001717912
2014-04-12,0.6000000000000227,420.06,438.97,413.29,420.66,439.67999999999984,492.3951999999998,559.6361985995638,425.1542014004358,626.877197199128,357.9132028008717,-44.45601773086105,-44.15560318519122,0.066466967433195,0.3565909879632504,-0.29012402053005537,0.6857784301873763,0.7119506642524199,-0.1456862292727464,458.725,614.685,656.5925,875.5550000000001,435.34,-1.9385009609224904,-2.0058370920668667
2014-04-13,-5.710000000000036,420.66,426.64,394.34,414.95,434.3658333333331,484.6403999999999,549.013028531076,420.2677714689238,613.385657062152,355.89514293784777,-43.34945809734387,-43.84987919971641,0.06867722271500545,0.31843659765602894,-0.2497593749410235,0.6451833073322939,0.6991035419955602,-0.14379816457728228,458.725,614.685,656.5925,875.5550000000001,448.23,-2.304292120435626,-2.0732436472346873
